id,messages,result_1,result_2,result_3
226,Блин. А если уже все написал с обычными запятыми и точками? Добавлять в слой words / и //?,0.03516363636363636,0.2578666666666667,0.0
227,"Если человек говорит медленно, с характерными пауза и между каждой парой слов, то давайте считать это индивидуальной особенностью речи и / не ставить. Иными словами, паузы должны определяться относительно темпа речи и других физиологических особенностей каждого говорящего, а не вообще",0.09719347826086956,0.31935,0.5806
228,"Если паузы нет, то / ставить не нужно (например, перед причастным оборотом, где надо было бы поставить запятую)",0.02695,0.19763333333333333,0.0
229,"Опять же, если в речи не выделяется паузой место, где по правилам пунктуации полагалось бы тире, то не ставьте /",0.05774166666666667,0.23096666666666668,0.5976
230,"Нет, прямую речь никак помечать не нужно",0.08395555555555556,0.3778,0.0
231,спасибо,0.0,0.0,0.0
232,"Это ошибка. Поищите, наверняка в ELAN есть функция &quot;найти и заменить&quot;",0.05500625,0.14668333333333333,-0.9812
233,"Я правильно понимаю, что на уровне токенов паузы размечать уже не нужно?",0.07044666666666667,0.35223333333333334,0.6
234,"Поисковая платформа tsakorpus, куда мы планируем разместить данные, учитывает знаки препинания как токены и умеет по ним искать. Это может быть также важно для автоматической разметки синтаксиса и морфологии",0.12706969696969697,0.41933,0.76285
235,"Пожалуйста, впишите / в набор знаков препинания при токенизации реплик",0.04605,0.2763,0.0
236,"То есть, у нас должны быть / где человек делает паузы или где пунктуационно запятые?",0.12229444444444444,0.36688333333333334,0.0
237,Где паузы,0.0,0.0,0.0
238,И мы должны все писать с маленькой буквы?,0.05773,0.28864999999999996,0.0
239,"Да, за исключением имён собственных и аббревиатур",0.053533333333333336,0.2409,0.0
